DATA;NOME FUNDO;TAXA ADM;PERFIL DE INVEST.;COTA;PATRIM.
12/08/2020;FIC E-FUNDO RF LP;0,7;Moderado;1,905517;59,319
12/08/2020;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,973471;143,499
12/08/2020;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,700016;946,125
12/08/2020;FIC FOCO IND PRECOS RF LP;1;Moderado;2,0217;282,927
12/08/2020;FIC SELECAO RF;1,1;Conservador;8,722962;14,785
12/08/2020;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,705731;8,301
12/08/2020;FIC SUPREMO RF LP;0,8;Moderado;3,519044;392,417
12/08/2020;FIC PERSONAL RF LP;0,6;Moderado;17,21494;5.263,52
12/08/2020;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;14,691414;307,288
12/08/2020;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.025,05;42,137
12/08/2020;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,731214;3.307,85
12/08/2020;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,861563;475,878
12/08/2020;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,861686;3,828
12/08/2020;FI CNI RF LP;0,15;Moderado;4,886932;1.780,33
12/08/2020;FI SEBRAE RF LP;0,1;Moderado;9,916485;1.446,43
12/08/2020;FIC BETA RF REF DI LP;1,5;Conservador;18,363392;425,009
12/08/2020;FI BRASIL RF REF DI LP;0,2;Moderado;3,712419;4.668,08
12/08/2020;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,738515;2.912,04
12/08/2020;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,712099;6.464,41
12/08/2020;FIC PLENO RF REF DI LP;0,7;Conservador;2,040069;682,451
12/08/2020;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,452491;2.466,54
12/08/2020;FIC SIGMA RF REF DI LP;0,35;Conservador;2,522171;8.858,73
12/08/2020;FIC RUBI RF REF DI LP;0,3;Conservador;2,640132;9.061,21
12/08/2020;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,474904;4.936,09
12/08/2020;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,980788;22.101,83
12/08/2020;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,427869;604,206
12/08/2020;FIC FUNDACOES RF CP;0,4;Conservador;11,903622;67,075
12/08/2020;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,574033;2.613,66
12/08/2020;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,116968;70,363
12/08/2020;FI MULTIMERCADO RV30 LP;1;Arrojado;7,677756;2.440,97
12/08/2020;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,216095;534,282
12/08/2020;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,648767;307,216
12/08/2020;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,817844;490,545
12/08/2020;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.037,53;698,864
12/08/2020;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,376213;324,929
12/08/2020;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,306467;104,068
12/08/2020;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,359394;4.885,11
12/08/2020;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,097516;711,589
12/08/2020;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,121298;1.496,76
12/08/2020;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,387807;112,558
12/08/2020;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,801349;150,565
12/08/2020;FI ACOES VALE DO RIO DOCE;2;Arrojado;18,127189;612,784
12/08/2020;FIC ACOES IBOVESPA;2;Arrojado;5,622171;189,543
12/08/2020;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,689068;562,992
12/08/2020;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,587947;116,502
12/08/2020;FI ACOES INFRAESTRUTURA;2;Arrojado;1,765893;535,964
12/08/2020;FI ACOES CONSUMO;1,6;Arrojado;1,992508;733,122
12/08/2020;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;4,998034;1.408,45
12/08/2020;FI ACOES ISE;0,8;Arrojado;1,663419;28,778
12/08/2020;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,316259;691,419
12/08/2020;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,299784;976,528
12/08/2020;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,4316;89,81
12/08/2020;FI ACOES PETROBRAS;1,5;Arrojado;7,406767;629,222
12/08/2020;FI ACOES DIVIDENDOS;1,5;Arrojado;3,541032;282,564
12/08/2020;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,063027;73,427
12/08/2020;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,133551;864,564
12/08/2020;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,69889;1.228,50
12/08/2020;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,126611;118,12
12/08/2020;FI ACOES BDR NVEL I;1,5;Arrojado;4,678082;419,417
12/08/2020;FI ACOES IBRX ATIVO;1,5;Agressivo;3,084211;143,482
12/08/2020;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,89192;851,785
12/08/2020;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,681905;593,596
12/08/2020;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;100,166461;90,15
12/08/2020;FMP-FGTS PETROBRAS II;1,4;Arrojado;7,255307;248,871
12/08/2020;FMP-FGTS PETROBRAS III;1,2;Arrojado;7,614187;458,636
12/08/2020;FMP-FGTS PETROBRAS IV;0,95;Arrojado;7,995492;384,495
12/08/2020;FMP FGTS VALE I;1,9;Arrojado;17,292708;385,469
12/08/2020;FMP FGTS VALE II;1,4;Arrojado;19,429573;728,584
12/08/2020;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,108716;0,714
12/08/2020;FMP FGTS VALE MIGRACAO;1,9;Arrojado;16,927744;4,309
11/08/2020;FIC FACIL RF SIMPLES;1,7;Conservador;3,409224;687,968
11/08/2020;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,380045;6.255,88
11/08/2020;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,883843;6,681
11/08/2020;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,961171;74,655
11/08/2020;FIC EMPREENDER RF LP;1,5;Moderado;27,392576;53,643
11/08/2020;FIC IDEAL RF LP;1,5;Moderado;5,752852;1.176,44
11/08/2020;FIC SOBERANO RF LP;1,5;Conservador;12,313157;746,129
11/08/2020;FIC CLASSICO RF LP;1,4;Moderado;8,826296;83,617
11/08/2020;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,874024;463,73
11/08/2020;FIC DESENVOLVER RF LP;1,3;Conservador;1,784297;16,714
11/08/2020;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,476625;207,04
11/08/2020;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,640339;1.988,06
11/08/2020;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,553826;3.063,66
11/08/2020;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,658614;414,548
11/08/2020;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,49577;12.519,27
11/08/2020;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,35832;1.026,84
11/08/2020;FIC EXECUTIVO RF LP;1,1;Moderado;19,032437;4.023,26
11/08/2020;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,522632;6.225,04
11/08/2020;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,130123;12.588,15
11/08/2020;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,921955;1.305,52
11/08/2020;FIC FORTALECER RF LP;1;Moderado;3,396303;92,625
11/08/2020;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,034938;6.120,41
11/08/2020;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,592205;10.846,92
11/08/2020;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,332618;15.184,34
11/08/2020;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,321348;8.296,01
11/08/2020;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,908597;42,741
11/08/2020;FI ALIANCA TP RF;0,2;Moderado;4,240613;412,595
11/08/2020;FIC INVESTIDOR RF LP;0,85;Moderado;10,851277;1.780,52
11/08/2020;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,909505;977,353
11/08/2020;FIC EXPANDIR RF LP;0,9;Moderado;1,868392;24,81
11/08/2020;FIC E-FUNDO RF LP;0,7;Moderado;1,905559;59,318
11/08/2020;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,973513;143,563
11/08/2020;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,700371;945,916
11/08/2020;FIC FOCO IND PRECOS RF LP;1;Moderado;2,025352;279,656
11/08/2020;FIC SELECAO RF;1,1;Conservador;8,722774;14,785
11/08/2020;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,705575;8,3
11/08/2020;FIC SUPREMO RF LP;0,8;Moderado;3,519216;393,615
11/08/2020;FIC PERSONAL RF LP;0,6;Moderado;17,21524;5.281,14
11/08/2020;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;14,717544;306,441
11/08/2020;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.024,97;42,134
11/08/2020;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,731128;3.217,86
11/08/2020;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,861355;475,843
11/08/2020;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,861937;3,826
11/08/2020;FI CNI RF LP;0,15;Moderado;4,887064;1.779,98
11/08/2020;FI SEBRAE RF LP;0,1;Moderado;9,91643;1.445,85
11/08/2020;FIC BETA RF REF DI LP;1,5;Conservador;18,363131;425,485
11/08/2020;FI BRASIL RF REF DI LP;0,2;Moderado;3,71233;4.607,54
11/08/2020;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,753276;2.923,53
11/08/2020;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,712073;6.399,25
11/08/2020;FIC PLENO RF REF DI LP;0,7;Conservador;2,040098;682,182
11/08/2020;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,452548;2.461,70
11/08/2020;FIC SIGMA RF REF DI LP;0,35;Conservador;2,52202;8.796,19
11/08/2020;FIC RUBI RF REF DI LP;0,3;Conservador;2,640128;9.081,72
11/08/2020;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,474729;4.928,02
11/08/2020;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,980774;21.786,48
11/08/2020;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,42786;601,602
11/08/2020;FIC FUNDACOES RF CP;0,4;Conservador;11,902953;67,181
11/08/2020;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,574029;2.600,58
11/08/2020;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,117408;70,326
11/08/2020;FI MULTIMERCADO RV30 LP;1;Arrojado;7,681111;2.440,95
11/08/2020;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,204375;527,977
11/08/2020;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,661508;311,896
11/08/2020;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,822479;491,758
11/08/2020;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.038,64;698,43
11/08/2020;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,376558;324,723
11/08/2020;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,307906;104,244
11/08/2020;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,363556;4.874,88
11/08/2020;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,098298;704,95
11/08/2020;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,112853;1.494,43
11/08/2020;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,350059;111,088
11/08/2020;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,789555;150,565
11/08/2020;FI ACOES VALE DO RIO DOCE;2;Arrojado;17,770151;599,262
11/08/2020;FIC ACOES IBOVESPA;2;Arrojado;5,626163;189,694
11/08/2020;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,737458;579,277
11/08/2020;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,590303;115,96
11/08/2020;FI ACOES INFRAESTRUTURA;2;Arrojado;1,781068;540,069
11/08/2020;FI ACOES CONSUMO;1,6;Arrojado;2,007455;736,765
11/08/2020;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;4,876284;1.369,60
11/08/2020;FI ACOES ISE;0,8;Arrojado;1,669934;28,821
11/08/2020;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,317587;691,527
11/08/2020;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,299254;975,779
11/08/2020;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,426691;90,697
11/08/2020;FI ACOES PETROBRAS;1,5;Arrojado;7,29781;621,155
11/08/2020;FI ACOES DIVIDENDOS;1,5;Arrojado;3,598811;287,09
11/08/2020;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,045022;72,198
11/08/2020;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,1397;868,948
11/08/2020;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,726505;1.246,09
11/08/2020;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,131298;118,381
11/08/2020;FI ACOES BDR NVEL I;1,5;Arrojado;4,564875;404,767
11/08/2020;FI ACOES IBRX ATIVO;1,5;Agressivo;3,090256;143,811
11/08/2020;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,900048;855,444
11/08/2020;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,685203;594,992
11/08/2020;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;100,218851;90,197
11/08/2020;FMP-FGTS PETROBRAS II;1,4;Arrojado;7,148417;245,208
11/08/2020;FMP-FGTS PETROBRAS III;1,2;Arrojado;7,501862;451,87
11/08/2020;FMP-FGTS PETROBRAS IV;0,95;Arrojado;7,877565;379,005
11/08/2020;FMP FGTS VALE I;1,9;Arrojado;16,951418;378,108
11/08/2020;FMP FGTS VALE II;1,4;Arrojado;19,045569;715,124
11/08/2020;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,043338;0,704
11/08/2020;FMP FGTS VALE MIGRACAO;1,9;Arrojado;16,59536;4,225
10/08/2020;FIC FACIL RF SIMPLES;1,7;Conservador;3,409204;666,306
10/08/2020;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,380021;6.303,57
10/08/2020;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,883887;6,65
10/08/2020;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,961156;74,439
10/08/2020;FIC EMPREENDER RF LP;1,5;Moderado;27,392183;53,873
10/08/2020;FIC IDEAL RF LP;1,5;Moderado;5,752767;1.180,97
10/08/2020;FIC SOBERANO RF LP;1,5;Conservador;12,312992;746,69
10/08/2020;FIC CLASSICO RF LP;1,4;Moderado;8,826133;84,002
10/08/2020;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,873947;482,857
10/08/2020;FIC DESENVOLVER RF LP;1,3;Conservador;1,78426;16,911
10/08/2020;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,476329;204,679
10/08/2020;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,649116;2.004,96
10/08/2020;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,557188;3.066,17
10/08/2020;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,658606;410,735
10/08/2020;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,496772;12.519,07
10/08/2020;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,370252;1.022,93
10/08/2020;FIC EXECUTIVO RF LP;1,1;Moderado;19,031755;4.015,41
10/08/2020;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,528612;6.243,23
10/08/2020;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,129871;12.576,92
10/08/2020;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,924161;1.306,53
10/08/2020;FIC FORTALECER RF LP;1;Moderado;3,396132;92,559
10/08/2020;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,034637;6.036,56
10/08/2020;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,591879;10.799,80
10/08/2020;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,334594;15.177,71
10/08/2020;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,319361;8.224,67
10/08/2020;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,908532;42,503
10/08/2020;FI ALIANCA TP RF;0,2;Moderado;4,240317;411,393
10/08/2020;FIC INVESTIDOR RF LP;0,85;Moderado;10,85066;1.780,20
10/08/2020;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,909329;977,294
10/08/2020;FIC EXPANDIR RF LP;0,9;Moderado;1,8683;24,746
10/08/2020;FIC E-FUNDO RF LP;0,7;Moderado;1,905448;59,228
10/08/2020;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,973398;143,618
10/08/2020;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,700369;941,4
10/08/2020;FIC FOCO IND PRECOS RF LP;1;Moderado;2,025306;277,555
10/08/2020;FIC SELECAO RF;1,1;Conservador;8,722585;14,785
10/08/2020;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,705423;8,3
10/08/2020;FIC SUPREMO RF LP;0,8;Moderado;3,519009;393,95
10/08/2020;FIC PERSONAL RF LP;0,6;Moderado;17,214157;5.277,90
10/08/2020;FIC PATRIMONIO IND PRECOS RF LP;0,3;Moderado;14,716809;306,226
10/08/2020;FI DIAMANTE RF CRED PRIV LP;0,12;Conservador;1.024,87;42,129
10/08/2020;CAIXA FI SAFIRA CORPORATIVO RF LP;0,1;Conservador;2,730924;3.099,00
10/08/2020;FI SAUDE SUPLEMENTAR-ANS II RF LP;0,07;Conservador;2,861153;475,81
10/08/2020;FIC ATLETA INVEST RF CRED PRIV LP;0,4;Moderado;1,861941;3,827
10/08/2020;FI CNI RF LP;0,15;Moderado;4,886681;1.778,96
10/08/2020;FI SEBRAE RF LP;0,1;Moderado;9,915637;1.445,14
10/08/2020;FIC BETA RF REF DI LP;1,5;Conservador;18,362872;425,943
10/08/2020;FI BRASIL RF REF DI LP;0,2;Moderado;3,712107;4.562,76
10/08/2020;FIC NOVO BRASIL RF REF IMA-B LP;0,2;Moderado;3,759857;2.927,90
10/08/2020;FIC GIRO IMEDIATO RF REF DI LP;1,5;Conservador;1,712048;6.327,91
10/08/2020;FIC PLENO RF REF DI LP;0,7;Conservador;2,040034;681,042
10/08/2020;FIC PREFERENCIAL RF REF DI LP;0,6;Conservador;5,452355;2.462,58
10/08/2020;FIC SIGMA RF REF DI LP;0,35;Conservador;2,521869;8.780,25
10/08/2020;FIC RUBI RF REF DI LP;0,3;Conservador;2,640003;9.049,07
10/08/2020;CAIXA FI TOPAZIO CORPORATIVO REF DI;0,1;Conservador;2,474556;5.025,47
10/08/2020;FIC PRATICO RF CURTO PRAZO;1,7;Conservador;5,980761;21.496,87
10/08/2020;FIC LIQUIDEZ POLIS RF CP;1,7;Conservador;4,427851;597,924
10/08/2020;FIC FUNDACOES RF CP;0,4;Conservador;11,902285;67,277
10/08/2020;FIC TRANSFERNCIA VOLUNTARIA RF CP;1,7;Conservador;1,574026;2.571,51
10/08/2020;FIC JUROS E MOEDAS MM PLUS LP;1;Arrojado;1,117364;70,328
10/08/2020;FI MULTIMERCADO RV30 LP;1;Arrojado;7,705287;2.451,72
10/08/2020;FI CAIXA INDEXA BOLSA AMERICANA MM LP;0,8;Arrojado;1,210347;528,391
10/08/2020;FI OURO MULTIMERCADO LP;0,8;Agressivo;1,746313;323,588
10/08/2020;FIC MULTIMERCADO MULTIGESTOR;1,5;Agressivo;1,823005;492,315
10/08/2020;FIC ESTRATEGIA LIVRE MULTIMERCADO LP;1,5;Arrojado;1.040,80;699,827
10/08/2020;FIC ESTRATEGICO MULTIMERCADO LP;1,2;Agressivo;3,382454;325,548
10/08/2020;FIC CAPITAL PROTEGIDO IBOVESPA CCLICO I MULT;1,6;Arrojado;2,316749;104,758
10/08/2020;FIC ALOCACAO MACRO MULTIMERCADO LP;0,5;Arrojado;3,367376;4.881,44
10/08/2020;FI JUROS E MOEDAS MULTIMERCADO LP;0,7;Arrojado;2,098173;703,496
10/08/2020;FI BTG PACTUAL X10 MULT LP;2;Agressivo;4,113555;1.496,65
10/08/2020;FIC INDEXA DOLAR CAMBIAL;0,8;Arrojado;3,386426;111,932
10/08/2020;CAIXA FIA PETROBRAS PLUS;1,5;Arrojado;0,803121;150,565
10/08/2020;FI ACOES VALE DO RIO DOCE;2;Arrojado;18,33494;614,785
10/08/2020;FIC ACOES IBOVESPA;2;Arrojado;5,695904;192,038
10/08/2020;FI ACOES CONSTRUCAO CIVIL;2;Arrojado;1,731466;577,552
10/08/2020;FI ACOES IBOVESPA ATIVO;3;Agressivo;1,609008;117,22
10/08/2020;FI ACOES INFRAESTRUTURA;2;Arrojado;1,791927;542,971
10/08/2020;FI ACOES CONSUMO;1,6;Arrojado;2,010024;737,773
10/08/2020;FIA ACOES INSTITUCIONAL BDR NIVEL I;0,7;Arrojado;4,954753;1.389,78
10/08/2020;FI ACOES ISE;0,8;Arrojado;1,686018;28,931
10/08/2020;FI ACOES BRASIL IBOVESPA;0,5;Arrojado;2,346119;699,776
10/08/2020;FI ACOES BRASIL IBX-50;0,7;Arrojado;1,315614;988,066
10/08/2020;FI ACOES INDEXA PIBB IBRX-50;0,8;Arrojado;3,473942;91,953
10/08/2020;FI ACOES PETROBRAS;1,5;Arrojado;7,422873;631,631
10/08/2020;FI ACOES DIVIDENDOS;1,5;Arrojado;3,599594;286,289
10/08/2020;FI ACOES PETROBRAS PRE-SAL;0,5;Arrojado;1,061753;73,201
10/08/2020;CAIXA FIC FIA ACOES MULTIGESTOR;1,5;Arrojado;1,148845;875,681
10/08/2020;FI ACOES SMALL CAPS ATIVO;1,5;Agressivo;1,721906;1.243,31
10/08/2020;FI ACOES BRASIL ETF IBOVESPA;0,5;Arrojado;2,157011;119,809
10/08/2020;FI ACOES BDR NVEL I;1,5;Arrojado;4,638098;409,409
10/08/2020;FI ACOES IBRX ATIVO;1,5;Agressivo;3,124092;146,179
10/08/2020;FIC ACOES VALOR DIVIDENDOS RPPS;1,72;Arrojado;1,922943;865,752
10/08/2020;FIC ACOES VALOR SMALL CAP RPPS;1,72;Arrojado;1,69754;599,348
10/08/2020;ETF IBOVESPA FUNDO DE NDICE;0,5;Arrojado;101,467994;91,322
10/08/2020;FMP-FGTS PETROBRAS II;1,4;Arrojado;7,27111;249,452
10/08/2020;FMP-FGTS PETROBRAS III;1,2;Arrojado;7,630525;459,825
10/08/2020;FMP-FGTS PETROBRAS IV;0,95;Arrojado;8,012549;385,499
10/08/2020;FMP FGTS VALE I;1,9;Arrojado;17,491936;390,202
10/08/2020;FMP FGTS VALE II;1,4;Arrojado;19,652736;737,973
10/08/2020;FMP-FGTS CL PETROBRAS RF49;2,2;Arrojado;5,119513;0,715
10/08/2020;FMP FGTS VALE MIGRACAO;1,9;Arrojado;17,122651;4,359
07/08/2020;FIC FACIL RF SIMPLES;1,7;Conservador;3,409183;655,627
07/08/2020;FI E-SIMPLES RENDA FIXA LP;1,5;Unknown;1,380011;6.357,83
07/08/2020;FIC GERACAO JOVEM CRED PRIV RF LP;1;Arrojado;1,883886;6,701
07/08/2020;FIC CAPITAL IND PRECOS RF LP;1,5;Moderado;8,961304;74,361
07/08/2020;FIC EMPREENDER RF LP;1,5;Moderado;27,392388;53,938
07/08/2020;FIC IDEAL RF LP;1,5;Moderado;5,752808;1.182,22
07/08/2020;FIC SOBERANO RF LP;1,5;Conservador;12,312826;748,104
07/08/2020;FIC CLASSICO RF LP;1,4;Moderado;8,826163;84,225
07/08/2020;FIC BRASIL DISPONIBILIDADES RF;0,8;Conservador;1,87387;513,935
07/08/2020;FIC DESENVOLVER RF LP;1,3;Conservador;1,784261;17,567
07/08/2020;FI RS TTULOS PBLICOS RF LP;0,2;Moderado;4,476191;203,935
07/08/2020;FI BRASIL IMA-B 5+ TP RF LP;0,2;Moderado;2,670587;2.021,85
07/08/2020;FI BRASIL IRF-M 1+ TP RF LP;0,2;Moderado;2,561518;3.070,95
07/08/2020;FIC OAB RF CRED PRIV LP;0,4;Moderado;1,658559;411,675
07/08/2020;FIC BRASIL GESTAO ESTRATEGICA RF;0,4;Moderado;1,498142;12.524,22
07/08/2020;FIC ABSOLUTO PRE RF LP;1,1;Moderado;13,386295;1.022,36
07/08/2020;FIC EXECUTIVO RF LP;1,1;Moderado;19,031764;4.012,75
07/08/2020;FI BRASIL IMA-B TP RF LP;0,2;Moderado;3,543863;6.266,79
07/08/2020;FI BRASIL IMA-B 5 TP RF LP;0,2;Moderado;3,12966;12.560,73
07/08/2020;FI BRASIL IMA GERAL TP RF LP;0,2;Moderado;2,928814;1.308,57
07/08/2020;FIC FORTALECER RF LP;1;Moderado;3,39612;93,31
07/08/2020;FI BRASIL TTULOS PBLICOS RF LP;0,2;Moderado;4,034549;5.503,85
07/08/2020;FI BRASIL IRF-M 1 TP RF;0,2;Conservador;2,591836;10.802,81
07/08/2020;FI BRASIL IRF-M TP RF LP;0,2;Moderado;2,337278;15.210,32
07/08/2020;FI BRASIL IDKA IPCA 2A RF LP;0,2;Moderado;2,318557;8.210,30
07/08/2020;FIC RELACIONAMENTO IDEAL RF LP;1;Moderado;1,908509;42,556
07/08/2020;FI ALIANCA TP RF;0,2;Moderado;4,240153;410,643
07/08/2020;FIC INVESTIDOR RF LP;0,85;Moderado;10,850552;1.775,68
07/08/2020;FI SAUDE SUPLEMENTAR-ANS RF LP;0,35;Conservador;2,909151;977,234
07/08/2020;FIC EXPANDIR RF LP;0,9;Moderado;1,868277;24,915
07/08/2020;FIC E-FUNDO RF LP;0,7;Moderado;1,905408;58,851
07/08/2020;FIC RELACIONAMENTO PERSONAL RF LP;0,7;Moderado;1,973355;143,533
07/08/2020;FIC EXPERTISE RF CRED PRIV LP;0,5;Moderado;2,700303;942,019
07/08/2020;FIC FOCO IND PRECOS RF LP;1;Moderado;2,025296;276,886
07/08/2020;FIC SELECAO RF;1,1;Conservador;8,722397;14,784
07/08/2020;FI INSTITUCIONAL TTULOS PBLICOS  RF LP;0,1;Conservador;2,705267;8,299
